中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,45 ms,526 Mbps,67379 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,80 ms,357 Mbps,45772 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,10 ms,7 Mbps,966 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,22 ms,646 Mbps,82739 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,95 ms,317 Mbps,40652 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,119 ms,308 Mbps,39424 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,79 ms,423 Mbps,54169 kB/s
35.197.23.75,443,35.212.224.237,US,Seattle,隧道,94 ms,363 Mbps,46489 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,35 ms,128 Mbps,16384 kB/s
154.23.240.232,443,154.23.240.232,US,Los Angeles,中转,76 ms,40 Mbps,5224 kB/s
129.146.7.98,443,2a09:bac5:60ef:1846::26b:4b,US,Los Angeles,隧道,80 ms,64 Mbps,8298 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,7 ms,76 Mbps,9815 kB/s
35.230.79.26,443,35.212.224.237,US,Seattle,隧道,101 ms,371 Mbps,47513 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,72 ms,661 Mbps,84684 kB/s
84.235.173.139,443,2606:f240:f00:a683:0:4a7f:ca41:a6e3,US,Frankfurt,隧道,127 ms,211 Mbps,27033 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,82 ms,36 Mbps,4647 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,91 ms,48 Mbps,6188 kB/s
138.2.227.164,443,138.2.227.164,US,San Jose,中转,74 ms,406 Mbps,52019 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,260 Mbps,33280 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,95 ms,45 Mbps,5817 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,7 ms,75 Mbps,9624 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,111 ms,237 Mbps,30412 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,37 ms,50 Mbps,6416 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,88 ms,312 Mbps,40038 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,107 ms,236 Mbps,30208 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,142 ms,218 Mbps,27955 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,99 ms,231 Mbps,29593 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,98 ms,306 Mbps,39219 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,317 Mbps,40652 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,93 ms,43 Mbps,5572 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,64 ms,41 Mbps,5333 kB/s
144.24.175.179,443,2a0b:21c0:1007:ca:0:333f:8891:e9bd,DE,Frankfurt,隧道,102 ms,249 Mbps,31948 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,180 ms,120 Mbps,15360 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,95 ms,45 Mbps,5770 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,91 ms,221 Mbps,28364 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,94 ms,1 Mbps,224 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,205 ms,38 Mbps,4891 kB/s
168.138.149.17,443,168.138.149.17,BR,S
