中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,398 Mbps,50995 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,968 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,70 ms,171 Mbps,21913 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,56 Mbps,7219 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,93 ms,182 Mbps,23347 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,228 Mbps,29184 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,70 ms,144 Mbps,18432 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,74 ms,332 Mbps,42598 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,289 Mbps,37068 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,86 ms,288 Mbps,36966 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,80 ms,324 Mbps,41574 kB/s
141.147.117.4,443,2606:f240:f00:2be4:0:4c70:396a:295a,DE,Frankfurt,隧道,95 ms,223 Mbps,28569 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,83 ms,49 Mbps,6283 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,100 ms,46 Mbps,5978 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,72 ms,336 Mbps,43008 kB/s
141.148.224.54,443,2606:f240:f00:b2ed:0:e112:9f9c:a47,DE,Frankfurt,隧道,100 ms,129 Mbps,16588 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,173 ms,111 Mbps,14233 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,45 Mbps,5770 kB/s
129.146.46.164,443,129.146.46.164,US,Amsterdam,中转,223 ms,307 Mbps,39321 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,181 ms,37 Mbps,4775 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,179 ms,38 Mbps,4966 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,192 ms,41 Mbps,5292 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,214 ms,34 Mbps,4453 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,208 ms,40 Mbps,5133 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,232 ms,34 Mbps,4422 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,250 ms,36 Mbps,4731 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,248 ms,26 Mbps,3395 kB/s
168.138.212.80,443,168.138.212.80,JP,Chicago,中转,161 ms,31 Mbps,4034 kB/s
