中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
193.122.125.223,443,193.122.125.223,KR,Seoul,中转,203 ms,82 Mbps,10547 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,247 ms,1 Mbps,129 kB/s
8.219.217.182,443,8.219.142.198,SG,Singapore,隧道,208 ms,74 Mbps,9500 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,219 ms,2 Mbps,378 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,255 ms,34 Mbps,4363 kB/s
47.245.100.154,443,8.222.207.55,SG,Singapore,隧道,256 ms,71 Mbps,9127 kB/s
8.219.107.121,443,47.236.1.53,SG,Singapore,隧道,219 ms,67 Mbps,8642 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,256 ms,61 Mbps,7859 kB/s
8.212.44.95,443,47.76.21.105,HK,Hong Kong,隧道,249 ms,69 Mbps,8907 kB/s
8.219.184.126,443,8.219.142.198,SG,Singapore,隧道,262 ms,54 Mbps,7034 kB/s
8.210.58.6,443,8.210.58.6,HK,Hong Kong,中转,308 ms,17 Mbps,2253 kB/s
8.213.237.199,443,8.213.237.199,TH,Bangkok,中转,284 ms,58 Mbps,7455 kB/s
8.219.145.194,443,8.222.236.107,SG,Singapore,隧道,231 ms,72 Mbps,9216 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,239 ms,32 Mbps,4186 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,211 ms,97 Mbps,12492 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,110 ms,411 Mbps,52633 kB/s
8.219.67.162,443,47.236.1.53,SG,Singapore,隧道,223 ms,70 Mbps,9000 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,43 ms,71 Mbps,9091 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,147 ms,32 Mbps,4113 kB/s
8.219.76.126,443,8.219.96.61,SG,Singapore,隧道,251 ms,65 Mbps,8398 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,177 ms,77 Mbps,9932 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,87 ms,0 Mbps,31 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,83 ms,276 Mbps,35430 kB/s
8.219.63.235,443,8.222.210.246,SG,Singapore,隧道,254 ms,54 Mbps,6989 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,71 ms,286 Mbps,36659 kB/s
8.218.135.92,443,8.218.135.92,HK,Hong Kong,中转,284 ms,8 Mbps,1108 kB/s
8.219.202.16,443,8.222.207.55,SG,Singapore,隧道,227 ms,58 Mbps,7484 kB/s
8.219.209.91,443,8.222.220.238,SG,Singapore,隧道,247 ms,63 Mbps,8185 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,261 ms,11 Mbps,1429 kB/s
8.222.229.123,443,47.236.1.53,SG,Singapore,隧道,269 ms,67 Mbps,8627 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,209 ms,98 Mbps,12595 kB/s
130.162.190.99,443,2a0b:21c0:100a:1fa:0:e759:7ce8:81bc,DE,Frankfurt,隧道,152 ms,104 Mbps,13414 kB/s
8.219.190.60,443,8.219.142.198,SG,Singapore,隧道,261 ms,66 Mbps,8546 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,64 ms,45 Mbps,5844 kB/s
193.123.235.59,443,193.123.235.59,KR,Seoul,中转,267 ms,75 Mbps,9682 kB/s
8.219.77.206,443,8.222.220.238,SG,Singapore,隧道,241 ms,63 Mbps,8161 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,150 ms,36 Mbps,4630 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,227 ms,31 Mbps,4091 kB/s
152.70.214.15,443,2603:c021:c000:ba8c:5a47:c0e5:b682:31cb,BR,São Paulo,隧道,166 ms,133 Mbps,17100 kB/s
129.150.51.134,443,129.150.51.134,SG,Singapore,中转,223 ms,73 Mbps,9359 kB/s
8.219.89.193,443,8.222.210.246,SG,Singapore,隧道,242 ms,69 Mbps,8879 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,129 ms,28 Mbps,3649 kB/s
8.219.253.244,443,8.222.222.65,SG,Singapore,隧道,257 ms,69 Mbps,8836 kB/s
141.147.154.214,443,141.147.154.214,JP,Osaka,中转,232 ms,36 Mbps,4701 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,146 ms,128 Mbps,16486 kB/s
143.47.182.47,443,163.123.193.24,DE,Frankfurt,隧道,132 ms,213 Mbps,27340 kB/s
8.222.161.83,443,47.245.125.52,SG,Singapore,隧道,242 ms,56 Mbps,7276 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,226 ms,27 Mbps,3524 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,237 ms,92 Mbps,11776 kB/s
8.222.151.32,443,47.245.84.175,SG,Singapore,隧道,259 ms,61 Mbps,7873 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,102 ms,46 Mbps,5988 kB/s
130.162.229.81,443,2a0b:21c0:100a:1b6:0:9f20:9074:b74b,DE,Frankfurt,隧道,151 ms,170 Mbps,21811 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,55 ms,120 Mbps,15462 kB/s
8.219.77.250,443,8.222.207.55,SG,Singapore,隧道,256 ms,53 Mbps,6884 kB/s
193.123.59.193,443,2a0b:21c0:100a:1b0:0:4c27:ad01:f472,DE,Frankfurt,隧道,123 ms,164 Mbps,20992 kB/s
8.222.65.69,443,8.216.92.214,JP,Tokyo,隧道,274 ms,25 Mbps,3270 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,111 ms,41 Mbps,5330 kB/s
8.222.69.185,443,8.216.92.214,JP,Tokyo,隧道,251 ms,35 Mbps,4570 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,127 ms,36 Mbps,4716 kB/s
130.162.144.191,443,2a09:bac5:4753:155::22:123,KR,Seoul,隧道,235 ms,39 Mbps,5061 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,392 ms,29 Mbps,3796 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,199 ms,108 Mbps,13926 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,240 ms,70 Mbps,9040 kB/s
150.230.221.148,443,150.230.221.148,JP,Tokyo,中转,252 ms,65 Mbps,8364 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,265 ms,0 Mbps,2 kB/s
8.222.246.240,443,47.236.58.234,SG,Singapore,隧道,235 ms,65 Mbps,8348 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,257 ms,40 Mbps,5125 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,130 ms,166 Mbps,21299 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,276 ms,36 Mbps,4672 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,242 ms,77 Mbps,9870 kB/s
8.212.48.236,443,47.76.21.103,HK,Hong Kong,隧道,268 ms,71 Mbps,9207 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,205 ms,81 Mbps,10444 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,168 ms,93 Mbps,11980 kB/s
141.148.220.141,443,2a09:bac1:36c0:18::29e:e5,IN,Mumbai,隧道,220 ms,35 Mbps,4586 kB/s
8.222.181.66,443,8.219.96.61,SG,Singapore,隧道,234 ms,63 Mbps,8157 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,198 ms,73 Mbps,9398 kB/s
8.222.249.129,443,47.245.125.52,SG,Singapore,隧道,209 ms,64 Mbps,8252 kB/s
47.245.102.10,443,47.236.1.53,SG,Singapore,隧道,258 ms,63 Mbps,8065 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,231 ms,27 Mbps,3543 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,251 ms,9 Mbps,1174 kB/s
8.219.185.234,443,47.245.84.175,SG,Singapore,隧道,217 ms,73 Mbps,9455 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,236 ms,31 Mbps,4025 kB/s
8.219.66.230,443,8.222.220.238,SG,Singapore,隧道,227 ms,62 Mbps,8044 kB/s
8.219.247.103,443,8.222.220.238,SG,Singapore,隧道,252 ms,72 Mbps,9329 kB/s
152.70.102.107,443,2602:ffe4:407:21d9:0:b40f:576e:e8d6,SG,Singapore,隧道,735 ms,0 Mbps,45 kB/s
47.57.245.232,443,47.254.73.153,US,San Jose,隧道,0 ms,0 Mbps,32 kB/s
