中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,13 ms,790 Mbps,101171 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,49 ms,448 Mbps,57446 kB/s
34.82.76.253,443,35.227.144.152,US,Seattle,隧道,50 ms,484 Mbps,62054 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,19 ms,7 Mbps,970 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,404 Mbps,51712 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,58 ms,420 Mbps,53862 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,48 ms,343 Mbps,43929 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,62 ms,351 Mbps,44953 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,223 Mbps,28569 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,117 ms,196 Mbps,25190 kB/s
152.70.62.177,443,2606:f240:f00:dd8d:0:5e7f:463d:6d85,DE,Frankfurt,隧道,111 ms,199 Mbps,25497 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,200 Mbps,25600 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,113 ms,45 Mbps,5779 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,112 ms,34 Mbps,4419 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,154 ms,33 Mbps,4329 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,150 ms,145 Mbps,18636 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,154 ms,31 Mbps,4026 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,206 ms,16 Mbps,2071 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,191 ms,85 Mbps,10956 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,228 ms,1 Mbps,212 kB/s
8.219.151.64,443,47.84.41.244,SG,Singapore,隧道,209 ms,38 Mbps,4875 kB/s
