中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,27 ms,48 Mbps,6244 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,40 ms,529 Mbps,67788 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,536 Mbps,68710 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,234 Mbps,30003 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,50 ms,531 Mbps,67993 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,29 ms,6 Mbps,871 kB/s
35.197.23.75,443,35.212.212.2,US,Seattle,隧道,52 ms,425 Mbps,54476 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,48 ms,559 Mbps,71577 kB/s
35.230.79.26,443,35.212.212.2,US,Seattle,隧道,51 ms,480 Mbps,61440 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,49 ms,388 Mbps,49766 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,123 ms,222 Mbps,28467 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,120 ms,52 Mbps,6658 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,120 ms,194 Mbps,24883 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,125 ms,175 Mbps,22425 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,177 ms,43 Mbps,5611 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,143 ms,44 Mbps,5666 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,134 ms,160 Mbps,20480 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,143 ms,46 Mbps,5976 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,188 ms,11 Mbps,1429 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,121 ms,40 Mbps,5125 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,221 ms,43 Mbps,5570 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,228 ms,45 Mbps,5783 kB/s
