中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,224 ms,11 Mbps,1462 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,253 ms,83 Mbps,10649 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,112 ms,47 Mbps,6100 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,234 ms,50 Mbps,6495 kB/s
130.162.144.191,443,2a09:bac1:3f40::299:5,KR,Seoul,隧道,244 ms,33 Mbps,4286 kB/s
8.219.136.37,443,8.222.240.96,SG,Singapore,隧道,221 ms,38 Mbps,4948 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,205 ms,0 Mbps,21 kB/s
8.212.44.95,443,47.76.21.100,HK,Hong Kong,隧道,212 ms,90 Mbps,11571 kB/s
47.57.6.111,443,47.236.212.20,SG,Singapore,隧道,212 ms,105 Mbps,13516 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,288 ms,32 Mbps,4131 kB/s
64.110.89.92,443,64.110.89.92,KR,Seoul,中转,208 ms,24 Mbps,3197 kB/s
8.219.207.106,443,8.222.213.200,SG,Singapore,隧道,221 ms,15 Mbps,1954 kB/s
8.219.186.99,443,47.245.114.12,SG,Singapore,隧道,211 ms,38 Mbps,4909 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,219 ms,42 Mbps,5431 kB/s
146.56.188.113,443,146.56.188.113,KR,Seoul,中转,210 ms,39 Mbps,5014 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,200 ms,41 Mbps,5281 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,161 ms,42 Mbps,5382 kB/s
138.3.218.197,443,140.238.41.131,JP,Tokyo,隧道,232 ms,63 Mbps,8131 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,232 ms,13 Mbps,1696 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,228 ms,42 Mbps,5493 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,247 ms,38 Mbps,4913 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,214 ms,72 Mbps,9343 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,186 ms,86 Mbps,11059 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,176 ms,102 Mbps,13107 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,285 ms,0 Mbps,67 kB/s
47.57.188.84,443,47.236.214.126,SG,Singapore,隧道,234 ms,112 Mbps,14438 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,256 ms,34 Mbps,4471 kB/s
8.219.89.56,443,8.219.69.217,SG,Singapore,隧道,253 ms,39 Mbps,5059 kB/s
8.219.66.156,443,8.219.69.217,SG,Singapore,隧道,228 ms,53 Mbps,6876 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,0 ms,0 Mbps,64 kB/s
