中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,17 ms,928 Mbps,118784 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,75 ms,372 Mbps,47718 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,17 ms,61 Mbps,7911 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,258 ms,76 Mbps,9792 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,61 ms,209 Mbps,26828 kB/s
34.82.76.253,443,34.169.18.214,US,Seattle,隧道,55 ms,514 Mbps,65843 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,18 ms,636 Mbps,81408 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,17 ms,1 Mbps,152 kB/s
35.230.79.26,443,35.212.152.186,US,Seattle,隧道,60 ms,467 Mbps,59801 kB/s
141.144.199.182,443,2a0b:21c0:100a:1fa:0:1b6d:b0e2:ae9,DE,Frankfurt,隧道,138 ms,181 Mbps,23244 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,88 ms,450 Mbps,57651 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,26 ms,63 Mbps,8138 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,28 ms,56 Mbps,7168 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,102 ms,39 Mbps,5044 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,76 ms,39 Mbps,5101 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,57 ms,434 Mbps,55603 kB/s
35.197.23.75,443,35.212.152.186,US,Seattle,隧道,55 ms,521 Mbps,66764 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,60 ms,472 Mbps,60416 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,86 ms,456 Mbps,58368 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,142 ms,198 Mbps,25395 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,115 ms,211 Mbps,27033 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,132 ms,184 Mbps,23654 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,233 Mbps,29900 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,127 ms,49 Mbps,6282 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,207 ms,100 Mbps,12800 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,59 ms,371 Mbps,47513 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,74 ms,292 Mbps,37376 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,135 ms,41 Mbps,5281 kB/s
47.90.141.204,443,91.149.239.122,US,Los Angeles,隧道,27 ms,37 Mbps,4859 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,30 ms,10 Mbps,1284 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,153 ms,167 Mbps,21401 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,154 ms,43 Mbps,5592 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,146 ms,141 Mbps,18124 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,211 ms,2 Mbps,287 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,220 ms,2 Mbps,340 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,62 ms,553 Mbps,70860 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,266 ms,47 Mbps,6104 kB/s
144.22.252.124,443,144.22.252.124,BR,S
