中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,1048 Mbps,134144 kB/s
34.82.76.253,443,34.127.99.199,US,Seattle,隧道,56 ms,456 Mbps,58470 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,57 ms,468 Mbps,59904 kB/s
3.144.191.4,443,3.144.191.4,US,Ashburn,中转,10 ms,578 Mbps,74035 kB/s
35.230.79.26,443,35.212.201.120,US,Seattle,隧道,67 ms,480 Mbps,61542 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,424 Mbps,54374 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,568 Mbps,72704 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,25 ms,28 Mbps,3684 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,416 Mbps,53248 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,47 ms,356 Mbps,45568 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,52 ms,132 Mbps,16896 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,62 ms,559 Mbps,71577 kB/s
35.197.23.75,443,35.212.201.120,US,Seattle,隧道,87 ms,504 Mbps,64614 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,106 ms,45 Mbps,5849 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,104 ms,264 Mbps,33894 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,129 ms,166 Mbps,21299 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,101 ms,180 Mbps,23040 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,92 ms,289 Mbps,37068 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,36 ms,23 Mbps,3028 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,121 ms,167 Mbps,21401 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,143 ms,192 Mbps,24576 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,50 ms,428 Mbps,54886 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,147 Mbps,18841 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,48 ms,472 Mbps,60416 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,129 ms,236 Mbps,30310 kB/s
152.70.61.199,443,2606:f240:f00:46c4:0:5016:a068:62ab,US,Frankfurt,隧道,123 ms,204 Mbps,26112 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,113 ms,42 Mbps,5410 kB/s
152.70.175.161,443,163.123.193.6,DE,Frankfurt,隧道,115 ms,181 Mbps,23244 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,135 ms,79 Mbps,10137 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,174 ms,100 Mbps,12800 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,108 ms,44 Mbps,5742 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,114 ms,43 Mbps,5609 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,46 ms,533 Mbps,68300 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,130 ms,49 Mbps,6278 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,71 ms,21 Mbps,2731 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,46 ms,37 Mbps,4829 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,122 ms,41 Mbps,5342 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,132 ms,147 Mbps,18841 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,34 ms,62 Mbps,8061 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,105 ms,33 Mbps,4321 kB/s
152.70.43.36,443,2606:f240:f00:dd8d:0:d6ee:caf1:238e,US,Frankfurt,隧道,155 ms,196 Mbps,25088 kB/s
152.70.214.15,443,2603:c021:c000:ba8c:5a47:c0e5:b682:31cb,BR,S
