中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,37 ms,1312 Mbps,167936 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,24 ms,61 Mbps,7842 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,57 ms,476 Mbps,60928 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,19 ms,21 Mbps,2806 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,59 ms,583 Mbps,74649 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,47 ms,508 Mbps,65024 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,45 ms,318 Mbps,40755 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,143 ms,154 Mbps,19763 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,665 Mbps,85196 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,55 ms,848 Mbps,108544 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,54 ms,460 Mbps,58982 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,52 ms,596 Mbps,76390 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,56 ms,399 Mbps,51097 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,47 ms,588 Mbps,75366 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,28 ms,0 Mbps,78 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,158 ms,128 Mbps,16486 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,129 ms,34 Mbps,4390 kB/s
130.61.23.77,443,130.61.23.77,135 Mbps,17305 kB/s
130.61.23.77,,,隧道,0 ms,null Mbps,null kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,42 ms,66 Mbps,8448 kB/s
8.222.68.129,443,8.216.92.214,JP,Tokyo,隧道,118 ms,73 Mbps,9367 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,26 ms,452 Mbps,57958 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,175 ms,37 Mbps,4784 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,31 ms,920 Mbps,117760 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,120 ms,224 Mbps,28672 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,148 ms,136 Mbps,17408 kB/s
150.230.196.248,443,150.230.196.248,JP,Tokyo,中转,172 ms,39 Mbps,5103 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,89 ms,52 Mbps,6753 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,167 ms,163 Mbps,20889 kB/s
144.22.252.124,443,144.22.252.124,BR,S
