中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,23 ms,638 Mbps,81715 kB/s
129.146.46.164,443,129.146.46.164,385 Mbps,49356 kB/s
129.146.46.164,,,隧道,0 ms,null Mbps,null kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,1 ms,1512 Mbps,193536 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,3 ms,912 Mbps,116736 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,21 ms,808 Mbps,103424 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,27 ms,652 Mbps,83456 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,29 ms,864 Mbps,110592 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,80 ms,288 Mbps,36966 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,76 ms,6 Mbps,875 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,105 ms,44 Mbps,5743 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,186 Mbps,23859 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,114 ms,42 Mbps,5472 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,116 ms,218 Mbps,27955 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,112 ms,43 Mbps,5533 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,114 ms,45 Mbps,5855 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,116 ms,43 Mbps,5576 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,173 ms,2 Mbps,352 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,152 ms,40 Mbps,5122 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,164 ms,112 Mbps,14438 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,146 ms,42 Mbps,5449 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,170 ms,140 Mbps,17920 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,176 ms,91 Mbps,11673 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,156 ms,107 Mbps,13721 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,133 ms,22 Mbps,2890 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,168 ms,39 Mbps,5012 kB/s
