中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,213 Mbps,27340 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,6 ms,808 Mbps,103424 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,21 ms,480 Mbps,61542 kB/s
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,100 ms,324 Mbps,41574 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,74 ms,322 Mbps,41267 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,18 ms,106 Mbps,13619 kB/s
132.226.134.15,443,2a0b:21c0:100a:1b4:0:465:514c:738,DE,Frankfurt,隧道,122 ms,202 Mbps,25907 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,92 ms,231 Mbps,29593 kB/s
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,72 ms,340 Mbps,43622 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,24 ms,159 Mbps,20377 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,402 Mbps,51507 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,80 ms,241 Mbps,30924 kB/s
193.123.61.156,443,2606:f240:f00:2be4:0:c475:d09f:c563,US,Frankfurt,隧道,95 ms,205 Mbps,26316 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,75 ms,339 Mbps,43417 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,120 ms,280 Mbps,35840 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,89 ms,268 Mbps,34406 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,43 ms,0 Mbps,93 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,65 ms,44 Mbps,5717 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,105 ms,241 Mbps,30924 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,71 ms,398 Mbps,50995 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,104 ms,369 Mbps,47308 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,365 Mbps,46796 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,99 ms,28 Mbps,3700 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,101 ms,42 Mbps,5384 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,98 ms,314 Mbps,40243 kB/s
143.47.190.37,443,2a0b:21c0:100a:1b7:0:3b58:2020:d9d2,DE,Frankfurt,隧道,105 ms,222 Mbps,28467 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,113 ms,47 Mbps,6061 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,82 ms,207 Mbps,26521 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,96 ms,44 Mbps,5693 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,124 Mbps,15974 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,101 ms,45 Mbps,5777 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,99 ms,41 Mbps,5359 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,112 ms,41 Mbps,5322 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,180 ms,136 Mbps,17510 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,214 ms,101 Mbps,13004 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,105 ms,35 Mbps,4572 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,215 ms,81 Mbps,10444 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,233 ms,30 Mbps,3872 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,210 ms,82 Mbps,10547 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,209 ms,31 Mbps,4011 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,245 ms,97 Mbps,12492 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,275 ms,61 Mbps,7904 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,263 ms,1 Mbps,232 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,287 ms,40 Mbps,5213 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,209 ms,84 Mbps,10752 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,222 ms,34 Mbps,4424 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,221 ms,40 Mbps,5236 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,249 ms,80 Mbps,10240 kB/s
130.162.144.191,443,2a09:bac5:4734:1a14::299:41,KR,Seoul,隧道,204 ms,39 Mbps,5061 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,241 ms,2 Mbps,310 kB/s
129.154.201.153,443,2602:ffe4:407:21d9:0:129e:201b:3291,SG,Singapore,隧道,300 ms,58 Mbps,7453 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,220 ms,2 Mbps,332 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,239 ms,3 Mbps,510 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,215 ms,1 Mbps,134 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,239 ms,31 Mbps,4076 kB/s
