中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,9 ms,737 Mbps,94412 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,17 ms,7 Mbps,923 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,48 ms,428 Mbps,54886 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,56 ms,396 Mbps,50688 kB/s
35.197.23.75,443,35.212.212.2,US,Seattle,隧道,48 ms,521 Mbps,66764 kB/s
35.230.79.26,443,35.212.212.2,US,Seattle,隧道,54 ms,479 Mbps,61337 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,215 Mbps,27545 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,48 ms,526 Mbps,67379 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,463 Mbps,59289 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,381 Mbps,48844 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,112 ms,196 Mbps,25088 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,104 ms,46 Mbps,5997 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,121 ms,188 Mbps,24166 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,154 ms,43 Mbps,5546 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,147 ms,160 Mbps,20582 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,117 ms,43 Mbps,5540 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,148 ms,42 Mbps,5417 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,154 ms,42 Mbps,5387 kB/s
168.138.212.80,443,168.138.212.80,JP,Osaka,中转,164 ms,39 Mbps,5037 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,170 ms,39 Mbps,5014 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,211 ms,43 Mbps,5531 kB/s
8.219.149.83,443,8.222.240.96,SG,Singapore,隧道,217 ms,66 Mbps,8457 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,202 ms,10 Mbps,1316 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,236 ms,47 Mbps,6106 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,206 ms,42 Mbps,5436 kB/s
