中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
146.56.151.242,443,2607:a400:a:6c:0:9a36:e299:401c,US,Los Angeles,隧道,246 ms,62 Mbps,8037 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,257 ms,59 Mbps,7644 kB/s
8.219.91.179,443,8.222.210.246,SG,Singapore,隧道,283 ms,49 Mbps,6300 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,201 ms,70 Mbps,8989 kB/s
8.219.122.111,443,8.219.96.61,SG,Singapore,隧道,292 ms,48 Mbps,6257 kB/s
8.219.3.225,443,8.222.236.107,SG,Singapore,隧道,280 ms,47 Mbps,6082 kB/s
8.222.68.32,443,8.216.92.214,JP,Tokyo,隧道,246 ms,2 Mbps,284 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,133 ms,47 Mbps,6084 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,80 ms,33 Mbps,4255 kB/s
150.230.126.48,443,2606:f240:f00:83a7:0:8e70:3846:4c,US,Frankfurt,隧道,177 ms,230 Mbps,29491 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,77 ms,54 Mbps,6980 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,52 ms,46 Mbps,5919 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,63 ms,47 Mbps,6117 kB/s
8.212.44.95,443,47.76.21.95,HK,Hong Kong,隧道,258 ms,68 Mbps,8728 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,150 ms,25 Mbps,3250 kB/s
152.70.246.254,443,2607:a400:a:6c:0:6f83:e599:15fe,US,Los Angeles,隧道,243 ms,57 Mbps,7375 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,86 ms,328 Mbps,42086 kB/s
8.217.150.87,443,8.217.150.87,HK,Hong Kong,中转,250 ms,17 Mbps,2247 kB/s
140.238.5.32,443,140.238.5.32,KR,Seoul,中转,238 ms,32 Mbps,4168 kB/s
152.67.222.167,443,152.67.222.167,KR,Seoul,中转,226 ms,33 Mbps,4333 kB/s
146.56.183.4,443,2607:a400:a:6c:0:b158:ac47:f82e,US,Los Angeles,隧道,246 ms,84 Mbps,10752 kB/s
193.122.108.121,443,2607:a400:a:6c:0:f1c4:5cc9:4c96,US,Los Angeles,隧道,279 ms,74 Mbps,9520 kB/s
132.226.7.217,443,132.226.7.217,JP,Tokyo,中转,245 ms,37 Mbps,4783 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,73 ms,42 Mbps,5416 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,66 ms,426 Mbps,54579 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,273 ms,29 Mbps,3750 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,157 ms,46 Mbps,5908 kB/s
64.110.83.252,443,2607:a400:a:6b:0:6e4:56f1:a4ef,US,Los Angeles,隧道,258 ms,62 Mbps,7974 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,176 ms,170 Mbps,21811 kB/s
8.222.79.51,443,8.216.92.214,JP,Tokyo,隧道,272 ms,10 Mbps,1312 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,209 ms,22 Mbps,2906 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,278 ms,59 Mbps,7646 kB/s
150.230.221.148,443,150.230.221.148,JP,Tokyo,中转,316 ms,62 Mbps,8004 kB/s
152.69.195.36,443,152.69.195.36,JP,Osaka,中转,222 ms,59 Mbps,7563 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,61 ms,186 Mbps,23859 kB/s
8.219.229.86,443,8.222.220.238,SG,Singapore,隧道,292 ms,53 Mbps,6788 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,237 ms,100 Mbps,12800 kB/s
130.162.144.191,443,2a09:bac5:4754:1482::20b:8f,KR,Seoul,隧道,209 ms,37 Mbps,4752 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,95 ms,34 Mbps,4416 kB/s
8.222.77.152,443,8.216.92.214,JP,Tokyo,隧道,268 ms,14 Mbps,1918 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,281 ms,20 Mbps,2599 kB/s
8.222.148.44,443,47.245.84.175,SG,Singapore,隧道,271 ms,47 Mbps,6093 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,82 ms,281 Mbps,36044 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,153 ms,183 Mbps,23449 kB/s
138.2.227.164,443,138.2.227.164,US,San Jose,中转,75 ms,408 Mbps,52326 kB/s
8.219.84.187,443,8.222.220.238,SG,Singapore,隧道,293 ms,46 Mbps,6004 kB/s
140.83.55.142,443,140.83.55.142,JP,Singapore,中转,243 ms,62 Mbps,7962 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,241 ms,90 Mbps,11571 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,23 ms,12 Mbps,1551 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,219 ms,0 Mbps,126 kB/s
8.222.79.219,443,8.216.92.214,JP,Tokyo,隧道,240 ms,10 Mbps,1310 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,141 ms,46 Mbps,5910 kB/s
150.230.123.151,443,2606:f240:f00:83a7:0:9459:1227:7011,US,Frankfurt,隧道,118 ms,197 Mbps,25292 kB/s
146.56.36.249,443,107.151.176.166,US,Los Angeles,隧道,256 ms,76 Mbps,9823 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,198 ms,35 Mbps,4591 kB/s
140.83.38.245,443,2602:ffe4:407:21d9:0:3461:8b97:d689,SG,Singapore,隧道,370 ms,5 Mbps,718 kB/s
129.159.22.4,443,129.159.22.4,IN,Chennai,中转,236 ms,1 Mbps,176 kB/s
47.57.14.118,443,47.254.16.242,US,San Jose,隧道,266 ms,1 Mbps,222 kB/s
8.222.71.83,443,8.216.92.214,JP,Tokyo,隧道,241 ms,11 Mbps,1411 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,61 ms,48 Mbps,6170 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,63 ms,112 Mbps,14336 kB/s
129.154.57.182,443,2602:ffe4:407:20da:0:d98c:8d0a:5f05,SG,Singapore,隧道,231 ms,79 Mbps,10137 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,249 ms,25 Mbps,3251 kB/s
152.67.96.55,443,152.67.96.55,AU,Sydney,中转,214 ms,13 Mbps,1791 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,96 ms,40 Mbps,5208 kB/s
129.154.220.192,443,2607:a400:a:16b:0:ca7d:91a7:c08f,US,Los Angeles,隧道,267 ms,55 Mbps,7145 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,160 ms,119 Mbps,15257 kB/s
144.24.190.56,443,2a0b:21c0:1007:1c8:0:2a9c:d1c6:f986,DE,Frankfurt,隧道,137 ms,185 Mbps,23756 kB/s
141.144.206.90,443,98.98.166.194,US,Frankfurt,隧道,143 ms,197 Mbps,25292 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,206 ms,65 Mbps,8342 kB/s
47.243.171.8,443,47.243.171.8,HK,Hong Kong,中转,266 ms,2 Mbps,269 kB/s
8.219.210.104,443,8.219.142.198,SG,Singapore,隧道,285 ms,52 Mbps,6750 kB/s
141.147.185.63,443,141.147.185.63,JP,Tokyo,中转,246 ms,37 Mbps,4782 kB/s
64.110.74.195,443,2607:a400:a:16b:0:1ba6:2b2f:5d73,US,Los Angeles,隧道,264 ms,56 Mbps,7254 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,204 ms,15 Mbps,2033 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,233 ms,64 Mbps,8294 kB/s
152.70.39.228,443,2607:a400:a:6c:0:53c1:2eb9:8c29,US,Los Angeles,隧道,230 ms,72 Mbps,9318 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,251 ms,78 Mbps,10035 kB/s
8.222.215.15,443,47.236.58.234,SG,Singapore,隧道,286 ms,52 Mbps,6762 kB/s
140.238.23.175,443,2607:a400:a:6b:0:a369:6b43:54a4,US,Los Angeles,隧道,271 ms,41 Mbps,5249 kB/s
130.162.143.192,443,2607:a400:a:6b:0:5bd5:58d:1a15,US,Los Angeles,隧道,257 ms,64 Mbps,8225 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:11b,KR,Seoul,隧道,223 ms,76 Mbps,9785 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,191 ms,39 Mbps,5113 kB/s
141.148.220.141,443,2a09:bac5:3afa:1a8c::2a5:21,IN,Mumbai,隧道,234 ms,36 Mbps,4662 kB/s
8.222.77.212,443,8.216.92.214,JP,Tokyo,隧道,0 ms,0 Mbps,95 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,222 ms,55 Mbps,7122 kB/s
140.238.5.7,443,2607:a400:a:16b:0:3cd3:e97:1764,US,Los Angeles,隧道,275 ms,53 Mbps,6854 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,184 ms,90 Mbps,11571 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,259 ms,34 Mbps,4397 kB/s
8.219.62.173,443,47.236.58.234,SG,Singapore,隧道,277 ms,46 Mbps,5970 kB/s
8.219.211.57,443,47.236.58.234,SG,Singapore,隧道,316 ms,45 Mbps,5821 kB/s
193.123.81.105,443,193.123.81.105,AE,Paris,中转,228 ms,35 Mbps,4598 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,510 ms,0 Mbps,34 kB/s
8.222.78.171,443,8.216.92.214,JP,Tokyo,隧道,0 ms,12 Mbps,1588 kB/s
8.222.68.245,443,8.216.92.214,JP,Tokyo,隧道,0 ms,7 Mbps,1011 kB/s
